key,value
or-kalimela,764086:764087:764047,or-kalimela,6850
or-kalyansingpur,765016,,
or-kamakhyanagar,759120:759024:759026:759028:759039:759018:759023,or-kamakhyanagar,6769
or-kantabanji,767060:767039:767026,,
or-kantamal,762018:762030:760020:762017,or-kantamal,6844
or-karanjia,758046:758045:758030:757037:758016,or-karanjia,6796
or-kendrapara,754250:754213:754214:754211:754229:754210:754215,or-kendrapara,6727
or-kendujhar,758014:758017:758002:758013:758032:758087:758031:758085:758044:758001,,
or-kesinga,766032:766012:766011:766101,,
or-khaprakhol,767028:767038,,
or-khurdha,752050:752055:752054:752060:752056:752061:752057:752062,,
or-kishorenagar,759125:759126:759127,,
or-kodala,761030:761032:761043:761031:761041:761019:761035:761029,,
or-komana,766106:766107,or-komana,6679
or-konark,752110:752116:752109:752108:752107:752118:752111,,
or-koraput,765013:764041:764038,or-koraput,6852
or-kotapad,764058:764061,,
or-kuchinda,768107:768227:768214:768213:768222:768223,or-kuchinda,6642
or-kupari,756182:756048:756059:756115:758078:758023,,
or-lahunipara,770038:770044:770051:770040,or-lahunipara,6625
or-lamptaput,764040:764081,,
or-loisingha,767068:767061:767020,,
or-m rampur,762107:762105,,
or-m. rampur,766031:766100:766110:766102,,
or-mahakalapara,754224:754212:754245:754216,,
or-malkangiri,764045:764048:764044,or-malkangiri,6861
or-maludkhas,752032,,
or-mangalpur,756138:755006:755013:755011:756119:755036:755039:755014,,
or-mohana,761017:761217:761016:761015,or-mohana,6816
or-morada,757018:757055:757016:757020:757073:757022,,
or-muniguda,765020:765019:766027:765021:766020,,
or-nabarangapur,764085:764049:764059:764063:764070:764069:764078,,
or-narasinghpur,754032,,
or-nayagarh,752070:752087:752080:752094:752081:752079:752090:752082:752069:752068:752066,or-nayagarh,6753
or-nimapara,752105:752121:752106:754004:752103:752120:752102:752114:752113,or-nimapara,6758
or-nirakarpur,752018:752019:752021:752017:752020,,
or-nuapada,766105:768050:768039:766104:768042,,
or-padampur,767022:768036:768049:768037:768035:768048,,
or-paikana,754130:754111,,
or-pallahara,768110:759105:759118:758084:759119,,
or-pappadahandi,764072:764071:764075,,
or-paradip,754141:754145:754144:754120:754143:754142,,
or-paralakhemundi,532214:761206:761201:761212:532216:761210:761208:761211:532213:761200,,
or-patnagarh,767027:767025:767041,or-patnagarh,6648
or-phulbani,762012:762010:762002:762019:762001:762029,or-phulbani,6842
or-pipili,752015:752016:752100:752046:752104,,
or-polasara,761105:761118:761117:761143,,
or-pottangi,764039,,
or-puranakatak,762013:762023,,
or-puri,752006:752002:752012:752067:752014:752003:752013:752001:752011:752045,or-puri,6752
or-raighar,764088:764074,,
or-rairakhol,768105:768118:768106,or-rairakhol,6644
or-rairangpur,757042:757050:757043:757033:757045:757054:757046:757048,or-rairangpur,6794
or-raj berhampur,757102:756040:757101:757027:756058:757106:756041:756043,,
or-rajgangpur,770070:770034:770023:770018:770017,or-rajgangpur,6624
or-raruan,757039:757036:757035,,
or-rayagada,761207:761213:761214,or-rayagada,6856
or-raygada,765018:765017:765001:765002,,
or-riamal,768109,,
or-rourkela,769015:769004:769003:769041:770032:769016:769010:769011:769008:769009:769001:770036:769002:769007:769005:769012:769042:769014:770031:769006:769013:769043,or-rourkela,661
or-saintala,767070:767030:767032:767029:767067:767046,,
or-salipur,754293:754208:754202:754022:754207:754289:754221:754290:754203:754131:754209:754206:754200:754201,,
or-sambalpur,768018:768200:768011:768116:768020:768112:768006:768212:768017:768101:768019:768016:768001:768002:768005:768003:768004,or-sambalpur,663
or-semiliguda,763001:764036:764037:763003:763004:763008:763002,,
or-sinapali,766118:766108,,
or-sonepur-or,767017:762016:762015:767016,,
or-soro,756055:756042:756046:756051:756047:756049:756044:756045,or-soro,6788
or-subdega,770015:770074:770014,,
or-sukinda,755028:755018,,
or-sundargarh,770073:770072:770012:770011:770020:770021:770013:770001:770076:770002:770019:770024:770016,or-sundargarh,6622
or-talcher,759101:759116:759103:759104:759146:759131:759107:759100:759148:759106:759102:759037,or-talcher,6760
or-tangi,752023:752025:752022:752024:752027,,
or-telkoi,758019:758076,or-telkoi,6735
or-thakurmunda,757079:758081:758036:757038,,
or-tihidi,756130:756131:756129,,
or-tikiri,765015,,
or-tirtol,754136:754140:754160:754138:754137,,
or-titilagarh,767066:767042:767033,,
or-udala,757104:757077:757040:757085:757041:757019:757087,or-udala,6795
or-umerkote,764076:493891:764073:764077,or-umerkote,6866
pb-abohar,152125:152118:152117:152116:152126:152120:152128:152122:152132:152130,pb-abohar,1634
pb-adampur,144102:144106:144201:144105:144025:144302:144103:144301:144104:144030:144303,,
pb-ajnala,143604:143110:143606:143109:143102:143513:143605:143603:143103:143101:143602:143512,pb-ajnala,1858
pb-amritsar,143002:143010:143108:143009:143003:143106:143007:143026:143008:143104:143414:143004:143006:143601:143005:143022:143107:143021:143105:143066:143001,pb-amritsar,183
pb-anandpur sahib,140127:140128:140123:140116:140124:140114:140125:140115:140118:140126:140117:140133,,
pb-bagha purana,142046:142038:142056:142049:142057:142045,,
pb-barnala,148107:148109:148103:148105:148101,pb-barnala,1679
pb-batala,143511:143507:143505:143506:143516:143518:143503:143508,pb-batala,1871
pb-bathinda,151005:151201:151001:151004:151003:151002:151101:151006,,
pb-begowal,144304:144631:144622:144819:144624:144621,,
pb-bhadaur,151108:148100:142039:142055:148102:151206,,
pb-dasuya,144213:144305:144203:144205:144207:144212:144214:144204,,
pb-dera bassi,140203:140201:140506:140501:140507,,
pb-dharamkot,142043:142051:142042:144703:142041:142058,,
pb-dhuri,148017:148024:147204:148025:148034,,
pb-dinanagar,145026:143533:143532:143534:143535:145027:143531:143525,pb-dinanagar,1875
pb-faridkot,151212:142060:151214:151203:142050:151213,,
pb-fazilka,152020:152124:152121:152123:152131,pb-fazilka,1638
pb-firozpur,142052:152002:152005:152001:152004:152003:152023,,
pb-garhshanker,144528:146105:144525:146109:144526:144527:144531:146107:144523:144532:144530:144529:144519:146108:144520:144524:146106:144406,,
pb-giddarbaha,152102:151007:152101,,
pb-goindwal,143117:143422:143410:143118:143408:143411:143409:143407,pb-goindwal,1859
pb-gurdaspur,143529:143528:143530:143519:143521:143526:143520,pb-gurdaspur,1874
pb-hoshiarpur,146115:146110:146114:146022:146103:146021:144210:146006:146101:146112:146111:146024:144206:146102:144209:146001:145105:146002:144208:146113:146023:146104:146116,pb-hoshiarpur,1882
pb-jagraon,142030:141101:142035:142033:142031:142036:142026:142025:142023:142024,pb-jagraon,1624
pb-jalalabad,152022:152024:152033,,
pb-jalandhar,144015:144010:144023:144012:144003:144007:144013:144009:144022:144001:141308:144026:144028:141315:144024:144005:144011:144008:144020:141309:144014:144004:144002:144000:141307:144805:141305:144101:144027:144021:144006,,
pb-jhunir,151503:151501:151504:151506:151502,,
pb-kapurthala,144601:144801:144620:144623:144803:144603:144802:144806:144602,pb-kapurthala,1822
pb-khanna,141418:141402:141401:141114:141124:141415:141412:141111:141417:141414:141413:141419:141416:141301:141421,,
pb-kotkapura,151202:151208:151209:151207:151204:151205,pb-kotkapura,1635
pb-ludhiana,141015:141021:141002:141010:141011:141005:141122:141006:141009:141014:142027:141017:141012:141020:141016:141102:141033:141201:141003:141027:141206:141013:141116:141112:141110:142021:141127:141001:142028:141008:142022:141007:141004:142029:141120:141123:141118,pb-ludhiana,161
pb-machhiwara,141125:141121:141113:141115:141126,,
pb-malerkotla,148020:141117:141119:148022:148019:141204:148023:148021,pb-malerkotla,1675
pb-malout,151210:152107:152112:152115:152114,,
pb-mandi gobindgarh,147301:141411:147202:147203:141801,,
pb-mansa,151505:151508:151510,pb-mansa,1652
pb-moga,142003:142002:142040:142001:142054:142011:142048:142037:142053,pb-moga,1636
pb-mohali,160070:140109:160054:160057:160079:160060:140901:140413:160059:160066:160001:160063:160064:160103:160052:140308:160012:160013:160071:160014:160053:140307:160073:160069:160055:160038:160065:160056:160106:140306:160058:160074:160067:160061:160011:140301:160068:160062:160010,,
pb-morinda,140110:140101:140103,,
pb-muktsar,152104:152031:152032:152026:152025,,
pb-nabha,148018:147201,pb-nabha,1765
pb-nakodar,144035:144041:144037:144039:144038:144044:144630:144043:144036:144042:144701:144040:144702,pb-nakodar,1821
pb-nawanshahr,144507:144505:144518:144029:144508:144512:144511:144417:144510:144509:144421:144515:144506:144516:144513:144521:144514:144422:144517,,
pb-pathankot,145021:143536:184201:145029:143538:145001:145002:145003:145101:145025:145023:145022:145024,pb-pathankot,186
pb-patiala,147008:147004:147002:147005:147111:147003:147006:147103:147021:147001:147007,pb-patiala,175
pb-patran,147102:147105:148027:148035:148033,,
pb-patti,143305:143415:143417:143304:143306:143416:143412:143303:143419,pb-patti,1851
pb-phagwara,144031:144409:144401:144632:144034:144404:144033:144408:144411:144407:144504:144501:144503:144032:144403:144502:144311:144633:141304:144405:144402:144418,pb-phagwara,1824
pb-phillaur,144419:144410:144416:144415,pb-phillaur,1826
pb-raikot,141107:141203:141202:141108:142034:141103:141106:141105:142032:148104:141422:141109:141205:141104,,
pb-rajpura,140401:140601:140702:140417:999930:140402:140701:140602:999987,pb-rajpura,1762
pb-rampura phul,151104:151111:151103:148108:151102:151105:151106,,
pb-rupnagar,140102:140119:144522:140108:144533:140111:140001:140113:140112,,
pb-samana,147101,pb-samana,1764
pb-sangrur,148001:148026:148008:148006:148106:148000:148002:148004:148038,pb-sangrur,1672
pb-sirhind-fategarh,140408:140412:140407:147104:140405:140406:140802,,
pb-sri hargobindpur,143517:143514:144202:143515:143527,,
pb-sultanpur lodhi,144606:144629:144625:144628:144626,pb-sultanpur lodhi,1828
pb-sunam,148031:148030:148028:148029,pb-sunam,1676
pb-talwandi sabo,151301:151302:151509,,
pb-talwara,144224:144216:144222:144424:144223:144221:144306:144211,,
pb-tarn taran sahib,143401:143406:143115:143301:143402:143302:143423:143413,,
pb-tarsikka,143149:143201:143202:143501:143111:143205:143204:143502:143203:143119:143504:143113:144804:143112:143116:143114,,
pb-zira,142044:142047:152021:152028,pb-zira,1682
pb-zirakpur,134110:134109:134119:140604:134152:134112:134118:160102:134151:134115:134113:134114:134103:140105:134111:140603:134108:160004:134116:160104:134117,,
pu-karaikal,609604:609702:609311:609605:609606:609307:609313:609308:609602:609310:609601:609303:609312:609607:609609:609703,,
pu-pondicherry,607403:605652:607402:605001:605110:605107:605111:605502:605006:605012:605014:605013:605501:605004:605009:605007:605102:605106:605010:605008:605011:605101:605002:605109:605104:605003:605005,,
rj-abu road,307026:307510:307501,rj-abu road,2974
rj-achrol,303104:303121:303120:303002,,
rj-ajeetgarh,332701:332707:303601:332712,,
rj-ajmer,305008:305002:305006:305007:305025:305004:305022:305021:305001:305206:305005:305024:305003:305011:305023:305012:305009,rj-ajmer,145
rj-aklera,326003:326033:326037:326039,rj-aklera,7431
rj-alwar,301002:301025:301031:301026:301023:301028:301032:301030:301001,rj-alwar,144
rj-anupgarh,335701,,
rj-asind,311301:311026,rj-asind,1480
rj-badnaur,311302:311204:305921:305922,,
rj-bajore,332403:332406,,
rj-balaran,332316:333702:333705:332401,,
rj-balesar,342023:342028,,
rj-balotra,344023:344022:344024:344028:344032,,
rj-banar,342027,,
rj-bandikui,303315:303314:303508:303323:303313:303304:303327:303502:303326:303310:303325,,
rj-bansur,301416:301412:301402:301024,rj-bansur,1461
rj-banswara,327007:327002:327025:327604:327603:327026:327032:327034:327601:327001,rj-banswara,2962
rj-baran,325601:325215:325209:325222:325202:325205:325602:325207,rj-baran,7453
rj-bari,328021:328022,rj-bari,5647
rj-bari sadri,312404:312403,,
rj-barmer,344601:344001:344035,,
rj-bassi,303301:303012:303302:303305:303307,rj-bassi,1429
rj-bassirj,312022,,
rj-bayana,321028:321401:321302:321402:321411:321416:321410:321405,rj-bayana,5648
rj-beawar,306102:305925:305929:305202:305901:306107,rj-beawar,1462
rj-bhadra,335504:335503:335511:335501:335502,rj-bhadra,1504
rj-bharatpur,321025:321301:321303:321021:321305:321001:321026:321603,rj-bharatpur,5644
rj-bhatewar,313601:313602:313603,,
rj-bhawani mandi,326501:326502:326512:326513:326034,,
rj-bhilwara,311802:311001:311011:311028:311025:311012:301101:311405:311013,rj-bhilwara,1482
rj-bhinmal,343030:343029:307515:307803:343039:343040:343048:343049,,
rj-bhiwadi,301417:122106:301018:122110:301019:301418:123106:301424:123110:122100,,
rj-bijainagar,305628:311023:305629:305622:311029:305625:311022:311021:305623:305624,,
rj-bikaner,334003:334401:334001:334002:334404:334402:334022:334004:334403:334006:334005,,
rj-bilara,306308:342602:306302:306301,,
rj-bonli,322024:322028:322030:322023,rj-bonli,7466
rj-buhana,333034:333516:333515:333502:333033,,
rj-bundi,323025:323021:323022:323024:323026:323023:323001,rj-bundi,747
rj-chaksu,303907:303903:304022:303901:303908,,
rj-chaumahla,326514:326516:326515,,
rj-chhoti sadri,312604,,
rj-chittaurgarh,312612:312902:312901:312021:312002:312207:312025:312613:312000:312201:312622:312001:313021,,
rj-chomu,303803:303712:303806:303801:303802:303704:303804:303805:303807:303702,,
rj-churu,331021:331027:331030:331031:331001,rj-churu,1562
rj-dausa,303501:303303:303507:303001:303506:303004:303109,rj-dausa,1427
rj-deeg,321203:321202:321201,rj-deeg,5641
rj-degana,341515:341503:341504:341514,rj-degana,1587
rj-deogarhrj,313332:313341:313331,,
rj-deoli-rj,305407:311201:304804:311202:304507,,
rj-deshnokh,334801,,
rj-dhariyawad,313611:313605,,
rj-dholpur,328041:328030:328024:328027:328001:328028:328029,rj-dholpur,5642
rj-dhorimana,344031:344704,,
rj-didwana,341305:341303:341506,,
rj-dudu,303008:303122:303904:303005:303007:303009,rj-dudu,1428
rj-dungarpur,314001:314402:314011:314404,rj-dungarpur,2964
rj-falna,306705:306115:306116:306706:306701,,
rj-fatehnagar,313329:313206:313205:313327:313211:313328:313203:312205,,
rj-fatehpur-rj,332301:332302:331024,,
rj-ganga nagar,335038:335002:335901:335022:335025:335037:335001,,
rj-gangapur,311805:311801:311806,rj-gangapur,7463
rj-gharsana,335771:335711:335707,,
rj-ghatol,327027:327023:327021,rj-ghatol,2961
rj-ghator,342307,,
rj-gogunda,313704:313705,rj-gogunda,2956
rj-gotan,342901:342606:342603:342902,,
rj-hanumangarh,335513:335512:335064:335802,rj-hanumangarh,1552
rj-itawa,325214:325004:325009,,
rj-jaipur,302024:302034:320006:302039:302032:302013:302033:302009:302040:302016:302004:302026:302036:302023:302014:302015:302017:303706:302022:302020:302042:302003:302007:303101:302027:303902:302025:302002:302055:302029:302037:302030:302011:302018:302005:302001:302041:303905:302031:302043:302010:302006:303011:302038:302028:302012:302008:302021:302019,rj-jaipur,141
rj-jaisalmer,345002:345033:345001,,
rj-jalore,307029:343026:343025:343001:343021:343002:343022:343042,rj-jalore,2973
rj-jhadol,313702:313906:313031:313701,rj-jhadol,2959
rj-jhalawar,326021:326036:326023:326001:326022,rj-jhalawar,7432
rj-jhunjhunu,333707:333041:333701:333011:333001:332305:333023:332303:332307:333704,,
rj-jodhpur,342009:342007:342304:342015:342006:342033:342003:342004:342016:342010:342024:342014:342013:342011:342020:342005:342002:342008:342018:342012:342019:342001:342026,,
rj-kaman,321023:321022,rj-kaman,5640
rj-kapasan,312204:313207:312203:312202,rj-kapasan,1476
rj-karauli,322241:322201:322245:322254:322203:322202:322234:322238:322236:322249:322252:322205:322230:322255:322232:322218:322219:322220,rj-karauli,7464
rj-kawai,325219:325220:325221,,
rj-kekri,305404:305415:305406:305403:305408:305405,,
rj-kelwara,325216:325224,,
rj-keshoraipatan,323602:323601:323301,,
rj-khairthal,301403:301405:301404:301407:301712,,
rj-khajuwala,334023,,
rj-khandar,322025,rj-khandar,7468
rj-khandela,332706:332721:332722:332402:332405:332709:332708,,
rj-khanpur,325223:326035:326038,rj-khanpur,7430
rj-khatu khurd,341302:341319:341301,,
rj-kherli,321006:321602:321407:321606:321614:321601:321642:321605,,
rj-kherwara,313802:313803,rj-kherwara,2907
rj-khetri nagar,333504:333503:333517:333514:332746:333036:333020,,
rj-khimsar,341025:341028,,
rj-khinwara,306603:306601:306502:306703:306704:306022:306503:306119,,
rj-kishangarh,305802:305801:305815:305817:305811:305816,,
rj-kolayat,334302:334804,,
rj-kota,325204:325007:324001:325201:325003:324003:324002:324021:324010:324006:324005:324009:324008:324004:324007:325001:325208:325203,,
rj-kotputli,303105:303108,rj-kotputli,1421
rj-kuchaman,341533:341517:341509:341508,,
rj-kumbhalgarh,313325:313333:313321,,
rj-kushalgarh,327801:327606:327602,rj-kushalgarh,2965
rj-lakheri,323615:323603:323613:323614,,
rj-lalsot,303504:303503:303505:303510:303511,rj-lalsot,1431
rj-laxmangarh,301021:301036:321607:301604:321633:301035,,
rj-laxmangarh-rj,332311:332317:332318:332315,,
rj-lunkaransar,334601:334603:334602,,
rj-mahwa,321611:321613:321615:321612:321610:321608:321609:322240:303509,,
rj-makrana,341505:341542:341502:341520,,
rj-malpura,304505:304504:304503:304502:304501,rj-malpura,1437
rj-malsisar,333025:331025:331026:331028,,
rj-mandalgarh,311601:311604:312023:311602,rj-mandalgarh,1489
rj-mandphiya,312027:312602:312402:313604:312603:312024:312401,,
rj-marwar junction,306023:306021:306001,,
rj-mathania,342037:342305:342303,,
rj-merta,341518:305026:341510:341511:341513:341031,,
rj-nadoti,322215:322213:322204:322212:322216,,
rj-nagar,321205:321024:321206,,
rj-nagaur,341021:341026:341001:341013:341012,,
rj-nainwa,304024:323802:304802:323801:323616:304023,rj-nainwa,7437
rj-nasirabad,305601:305402:305401:305205:305621,rj-nasirabad,1491
rj-nawalgarh,333042:332031,,
rj-neem ka thana,332716:332713:332714:333501:332711:333310:332705:333801:332718,,
rj-neemrana,301703:301020:301427:301706:301714:301708:301705:301701:301709,,
rj-nimbahera,312601:312617:312614:312620,rj-nimbahera,1477
rj-nohar,335523,,
rj-nokha,334803,,
rj-padampur-rj,335040:335041,,
rj-padampurrj,335024:335027:335023:335073,,
rj-pali,306501:306401,,
rj-paota,303106:303103:303107:303119,,
rj-parbatsar,305814:341501:341512:305819,,
rj-phalodi,342301,,
rj-phalsund,342022:345025:345024,,
rj-phulera,303329:303010:303338:303604:303348:303339:303330:303328:303331:341522:303340,,
rj-pilani,333035:333026:333030:333029:331306:333031:331305,,
rj-pilibanga,335801:335803,,
rj-pindwara,307022:307023:307019:307031,rj-pindwara,2971
rj-piparcity,342601,,
rj-pokhran,345021:345023,,
rj-pratapgarh-rj,312618:312616:312623:312605:312621,,
rj-raila,311024:311401:311030,,
rj-raipur-rj,306307:306305:306304:306303,,
rj-raipurrj,311402:311803:311804,,
rj-raisinghnagar,335039:335021:335051:335061,rj-raisinghnagar,1507
rj-rajgarh,331023:331701:331303,rj-rajgarh,1464:1559
rj-rajgarh-rj,301409:301413:301414:301415:301406:301410:301408,,
rj-rajsamand,313334:313323:313301:313326:313202:313322:313342:313324,,
rj-ramganj mandi,326520:326529:326510:326518:326517:326530:326519,rj-ramganj mandi,7459
rj-ramgarh-rj,332702:332025:332023:332703:332601:341519:332030,,
rj-ramsar,344502,,
rj-ras,306101:306709:305204,,
rj-ratangarh,331504:332304:331505:331802:331022,rj-ratangarh,1567
rj-rawatbhata,323305:323304:323307,,
rj-rawatsar,335524,,
rj-reengus,332719:332602:332404:332411:332603:332715,,
rj-renwal,303123:341507:332710:332742:303602:303603,,
rj-reodar,307514:307511:307513,rj-reodar,2975
rj-rupbas,321404:321403,rj-rupbas,5645
rj-sagwara,314026:327022:314401:314025:314037:314024:314027:314032:314035:314029:314031:327024,rj-sagwara,2966
rj-salumbar,313706:313026:314021:313027:313038:313703:314038:314022,,
rj-sanchore,343041,,
rj-sangaria,125101:335526:335062:335065:335063:335525,rj-sangaria,1499
rj-sarada,313903:313905:313902:313904,,
rj-sardarshahr,331403:331402,,
rj-sawai madhopur,322701:322022:322021:322026:322027:322034:322702:322001:322029:322033,,
rj-shahpura,311603:311407:311408:311404,,
rj-sheo,344701:344705,,
rj-shri dungargarh,331801:331803,,
rj-sikar,332039:332407:332043:332026:333043:332042:332028:333045:332002:332032:332027:332041:332312:332024:332022:332021:332001,rj-sikar,1572
rj-simalwara,314406:314403,,
rj-sirohi,307802:307021:307020:307043:307001:307801,rj-sirohi,2972
rj-siwana,344043:344044,,
rj-sojat,306103:306104:306306,,
rj-srivijaynagar,335704:335702:335703,,
rj-sujangarh,341306:331502:332029:331501:341304:331517:341316:331507:331506:331503,,
rj-sultana,333027:333028:333024,,
rj-sumerpur,306912:307027:306901:306126:306902:306708,,
rj-suratgarh,335805:335804,,
rj-taranagar,331029:331302:331304,rj-taranagar,1561
rj-tijara,301702:301707:301411:301017,,
rj-tonk,304005:304020:304001:304021:304026:304801,,
rj-udaipur,313001:313022:313014:313016:313204:313003:313004:313011:313013:313201:313024:313002,,
rj-udaipurwati,333308:333021:333304:333305:333053:333307:333012:333302:333303:333022:333032,rj-udaipurwati,1594
rj-viratnagar,301027:303003:303110:301022:303102,,
rj-weir,321406:321409:321408,,
rp -rangpur,5400:5401:5402:5404:5405:5403,,
rp-dinajpur,5266:5260:5270:5201:5291:5200:5216:5280,,
rp-gaibandha,5740:5751:5720:5711:5750:5741:5760:5721:5761:5700:5730:5710,,
rp-kurigram,5680:5630:5610:5621:5620:5670:5631:5611:5640:5600:5660:5650:5601,,
rp-lalmonirhat,5500:5501:5530:5502:5510:5541:5542:5520:5540,,
rp-nilphamari,5311:5320:5301:5340:5351:5310:5350:5341:5300:5330,,
rp-panchagarh,5030:5041:5040:5010:5020:5000,,
rp-rangpur,5450:5430:5420:5440:5460,,
rp-rangpur-bd,5441,,
rp-thakurgaon,5110:5121:5101:5141:5130:5102:5470:5103:5120:5140:5100,,
rs-bogra,5810:5850:5851:5870:5801:5800:5880:5830:5826:5840:5821:5820:5841:5860,,
rs-chapai nawabganj,6340:6302:6300:6303:6310:6301,,
rs-naogaon,6500:5900:6511:6560,,
rs-natore,6432:6402:6401:6403:2410:6400,,
rs-pabna,6640:6620:6630:6602:6650:6621:6600:6660:6670:6622:6623:6601:6610,,
rs-rajshahi,6230:6250:6220:6290:6280:6260:6210:6270:6207,,
rs-rajshahi ,6240:6204:6100:6000:6205:6206:6203:6201:6202,,
rs-sirajganj,6760:1930:6720:6780:6700:6701:6710:6730:6702:6770,,
sb-balangoda,70100,,
sb-embilipitiya,70200,,
sb-kegalle,71000,,
sb-ratnapura,70000,,
sh-bianibazar,3170:3175:3172:3171:3174:3173,,
sh-habiganj,3331:3372:3351:3374:3373:3321:3310:3332:3370:3320:3341:3352:3322:3360:3371:3333:3340,,
sh-moulvibazar,3240:3214:3232:3201:3221:3230:3250:3211:3251:3202:3253:3233:3234:3252:3212:3237:3200:3220:3203:3235:3213:3224:3222:3231:3223:3210,,
sh-sunamganj,3041:3082:3065:3000:3062:3084:3030:3061:3064:3893:3087:3070:3081:3063:3060:3085:3086:3050:3088:3002:3083:3020:3040:3010:3080:3001,,
sh-sylhet,3190:3151:3124:3156:3130:3122:3301:3106:3114:3121:3182:3116:3180:3112:3123:3109:3134:3107:3350:3191:3330:3127:3128:3165:3100:3111:3163:3129:3131:3150:3105:3181:3183:3164:3103:3104:3113:3101:3140:3120:3152:3102:3300:3125:3117:3126:3132:3161:3108:3302:3160:3133:3162,,
sk-gangtok,737102:737101,,
sk-geyzing,737111,,
sk-jorethang,737121,,
sk-mangan,737116,,
sk-namchi,737126,,
sk-pelling,737113,,
sk-rangpo,737136:737132,,
sk-ranipool,737106:737135,,
sk-ravangla,737139,,
sk-rongli,737133:737131,,
sk-singtam,737134,,
sr-satkhira,9403:9431:9450:9442:9412:9410:9451:9413:9415:9400:9402:9420:9440:9460:9411:9441:9454:9461:9401:9421:9414:9452:9453:9430:9455,,
st-galle,80000,,
st-hambantota,82000,,
st-matara,81000,,
tn-ambasamudram,627853:627452:627427:627433:627425:627901:627428:627416:627426:627851:627413:627435:627601:627603:627412:627414:627424:627418:627551:627422:627453:627602:627423:627421:627401:627417,tn-ambasamudram,4634
tn-ambur,635814:635815:635812:635752:635754:635805:635808:635807:635811:635801:635802:635751,,
tn-annur,638668:641653:641110:641304:641107:641697:641670,,
tn-anthiyour,638502:638504:638311:638302:638315:638501:638312:638314,,
tn-arakkonam,631006:631003:631001:631004:631005:631212:631211:631204:631210:631101:631201:631152:632510:631209:631002:631151:631213,,
tn-arani,632504:632301:632311:606905:606903:632518:632326:604504:632317:632315:632314:632313:632318:632319:632312:632316,,
tn-ariyalur,621731:621729:621715:621704:621701:621714:621705:621718:621713:621653:621707,tn-ariyalur,4329
tn-aruppukkottai,626107:626115:626004:626113:626118:626161:626105:626112:626134:626106:626129:626101:626607,,
tn-attur,636121:636105:636141:636115:636109:636108:636119:636117:636102:636107:636104,tn-attur,4282
tn-avinashi,641655:641666:641654:638460:641652,,
tn-ayyampettai,614207:614205:614204:614210,,
tn-azhagappapuram,629504:627124:629401:627121:629703:627106:629403:629402:629702:629704:629701:627127:627120:627114,,
tn-chengalpattu,603314:603001:603101:603302:603204:603111:603003:603303:603002:603405:603107:631606:603106:603004:603308:603305,tn-chengalpattu,4114
tn-chennai,600048:600045:600095:600024:600008:600079:600012:600118:600002:600054:600061:600055:600051:600036:600020:603210:600098:600115:601303:600011:600074:600019:600022:600057:600050:600077:600102:602103:600106:600100:999990:600122:600073:603103:600003:600049:602107:600005:600085:603209:600033:600088:600129:600070:600125:600058:600117:600081:600025:600113:600013:600032:600006:600046:600119:600004:600065:603211:600062:600009:600015:600128:600029:600083:600091:602024:600116:600018:600131:600080:600072:600044:600103:603202:600028:600087:600093:600071:600099:600030:600039:600097:600038:600016:600111:600114:600064:600031:600109:600078:600127:600108:600041:600107:600040:600059:600084:600092:600123:600063:600096:603112:600086:600101:600075:600056:603048:602101:600126:600027:600112:600034:600010:600037:601302:600052:601301:600121:600026:600082:600068:600076:600023:600021:600047:603203:600017:600060:600089:600094:600042:600090:600069:600132:600007:600001:600053:600014:600110:600124:600104:600066:600035:600043:600105:600130,tn-chennai,44
tn-chetpet,606807:604204:604502:606902:604501:604208:606801:604503,,
tn-cheyyar,631701:604402:604407:632511:604409:604401,,
tn-chidambaram,608002:608501:608305:608704:608201:608502:608601:608602:608001:608401:608702:608102,tn-chidambaram,4144
tn-chinnasalem,606201:621110:606303:606301:636101:636112:636116:606108,,
tn-coimbatore,641402:641030:641003:641040:641026:641108:641036:641028:641039:641018:641010:641016:641035:641012:641064:641659:641037:641005:641065:641015:641109:641020:641062:641001:641406:641004:611114:641017:641007:641027:641009:641006:641046:641031:641049:641103:641013:641041:999998:641008:641407:641061:641044:641101:641043:641025:641024:641404:641045:641201:641029:641011:641105:641405:641048:641114:641401:641033:641111:641668:641038:641023:641034:641408:641047:641021:641014:641002:641022,tn-coimbatore,422
tn-coonoor,643232:643203:643243:643105:643238:643103:643221:643234:643231:643213:643101:643219:643102:643218:643204:643202:643104,,
tn-cuddalore,607109:607003:607307:607001:607404:607006:607301:607401:607005:608801:607004:607002,tn-cuddalore,4142
tn-cumbum,625556:625515:625540:625525:625533:625530:625521:625518:626515:625522:625524:625526:625516,tn-cumbum,4554
tn-denkanikottai,635107:635118:636812:635113,,
tn-dharapuram,638657:638672:638656:638673:638706:638703:638106:638702:638661,,
tn-dharmapuri,636701:636804:635301:636305:635205:636354:636352:636705:636803:636704:636351:636807:635202:636702:636703,tn-dharmapuri,4342
tn-dindigul,625203:624802:624211:624301:624308:624303:624005:624302:624714:624209:624316:624208:624702:624707:624006:624054:624008:624305:624004:624304:624701:624202:624314:624002:624306:626601:624003:624801:624219:624705:624204:624206:624804:624307:624803:624009:624709:624001:624007:624309:625602:624312:624220:624708,tn-dindigul,451
tn-eral,628623:628207:628615:628210:628802:628601:628704:628620:628613:628612:628753:628616:627355:628617:628801:628752:628251:628622:628619:628211:628851:628701:628618:628614:628751:628621,,
